Time,Threshold,Probability
2025-12-26 06:00:00,90,20.0
2025-12-26 06:00:00,95,16.67
2025-12-26 12:00:00,70,70.0
2025-12-26 12:00:00,80,50.0
2025-12-26 12:00:00,90,43.33
2025-12-26 12:00:00,95,33.33
2025-12-26 18:00:00,70,30.0
2025-12-26 18:00:00,80,26.67
2025-12-26 18:00:00,90,13.33
2025-12-26 18:00:00,95,13.33
2025-12-27 00:00:00,70,53.33
2025-12-27 00:00:00,80,36.67
2025-12-27 00:00:00,90,26.67
2025-12-27 00:00:00,95,20.0
2025-12-27 06:00:00,70,63.33
2025-12-27 06:00:00,80,50.0
2025-12-27 06:00:00,90,23.33
2025-12-27 06:00:00,95,20.0
2025-12-27 12:00:00,70,73.33
2025-12-27 12:00:00,80,56.67
2025-12-27 12:00:00,90,40.0
2025-12-27 12:00:00,95,33.33
2025-12-27 18:00:00,70,53.33
2025-12-27 18:00:00,80,33.33
2025-12-27 18:00:00,90,20.0
2025-12-27 18:00:00,95,10.0
2025-12-28 00:00:00,70,50.0
2025-12-28 00:00:00,80,43.33
2025-12-28 00:00:00,90,30.0
2025-12-28 00:00:00,95,26.67
2025-12-28 06:00:00,70,56.67
2025-12-28 06:00:00,80,50.0
2025-12-28 06:00:00,90,43.33
2025-12-28 06:00:00,95,20.0
2025-12-28 12:00:00,70,63.33
2025-12-28 12:00:00,80,46.67
2025-12-28 12:00:00,90,33.33
2025-12-28 12:00:00,95,23.33
2025-12-28 18:00:00,70,33.33
2025-12-28 18:00:00,80,26.67
2025-12-28 18:00:00,90,10.0
2025-12-28 18:00:00,95,6.67
2025-12-29 00:00:00,70,53.33
2025-12-29 00:00:00,80,40.0
2025-12-29 00:00:00,90,30.0
2025-12-29 00:00:00,95,20.0
2025-12-29 06:00:00,70,56.67
2025-12-29 06:00:00,80,43.33
2025-12-29 06:00:00,90,36.67
2025-12-29 06:00:00,95,33.33
2025-12-29 12:00:00,70,60.0
2025-12-29 12:00:00,80,43.33
2025-12-29 12:00:00,90,33.33
2025-12-29 12:00:00,95,20.0
2025-12-29 18:00:00,70,30.0
2025-12-29 18:00:00,80,20.0
2025-12-29 18:00:00,90,10.0
2025-12-29 18:00:00,95,6.67
2025-12-30 00:00:00,70,43.33
2025-12-30 00:00:00,80,26.67
2025-12-30 00:00:00,90,20.0
2025-12-30 00:00:00,95,13.33
2025-12-30 06:00:00,70,53.33
2025-12-30 06:00:00,80,43.33
2025-12-30 06:00:00,90,30.0
2025-12-30 06:00:00,95,16.67
2025-12-30 12:00:00,70,70.0
2025-12-30 12:00:00,80,53.33
2025-12-30 12:00:00,90,33.33
2025-12-30 12:00:00,95,16.67
2025-12-30 18:00:00,70,46.67
2025-12-30 18:00:00,80,26.67
2025-12-30 18:00:00,90,10.0
2025-12-30 18:00:00,95,3.33
2025-12-31 00:00:00,70,56.67
2025-12-31 00:00:00,80,40.0
2025-12-31 00:00:00,90,33.33
2025-12-31 00:00:00,95,23.33
2025-12-31 06:00:00,70,73.33
2025-12-31 06:00:00,80,53.33
2025-12-31 06:00:00,90,33.33
2025-12-31 06:00:00,95,20.0
2025-12-31 12:00:00,70,80.0
2025-12-31 12:00:00,80,56.67
2025-12-31 12:00:00,90,36.67
2025-12-31 12:00:00,95,20.0
2025-12-31 18:00:00,70,33.33
2025-12-31 18:00:00,80,23.33
2025-12-31 18:00:00,90,3.33
2025-12-31 18:00:00,95,3.33
2026-01-01 00:00:00,70,36.67
2026-01-01 00:00:00,80,30.0
2026-01-01 00:00:00,90,16.67
2026-01-01 00:00:00,95,10.0
2026-01-01 06:00:00,70,76.67
2026-01-01 06:00:00,80,36.67
2026-01-01 06:00:00,90,20.0
2026-01-01 06:00:00,95,13.33
2026-01-01 12:00:00,70,83.33
2026-01-01 12:00:00,80,63.33
2026-01-01 12:00:00,90,33.33
2026-01-01 12:00:00,95,20.0
2026-01-01 18:00:00,70,33.33
2026-01-01 18:00:00,80,23.33
2026-01-01 18:00:00,90,16.67
2026-01-01 18:00:00,95,10.0
2026-01-02 00:00:00,70,50.0
2026-01-02 00:00:00,80,40.0
2026-01-02 00:00:00,90,26.67
2026-01-02 00:00:00,95,13.33
2026-01-02 06:00:00,70,70.0
2026-01-02 06:00:00,80,43.33
2026-01-02 06:00:00,90,30.0
2026-01-02 06:00:00,95,23.33
2026-01-02 12:00:00,70,63.33
2026-01-02 12:00:00,80,46.67
