Time,Threshold,Probability
2025-12-25 00:00:00,32,3.33
2025-12-25 00:00:00,36,6.67
2025-12-25 06:00:00,0,0.0
2025-12-25 06:00:00,15,0.0
2025-12-25 06:00:00,32,10.0
2025-12-25 06:00:00,36,23.33
2025-12-25 12:00:00,0,0.0
2025-12-25 12:00:00,15,0.0
2025-12-25 12:00:00,32,16.67
2025-12-25 12:00:00,36,46.67
2025-12-25 18:00:00,0,0.0
2025-12-25 18:00:00,15,0.0
2025-12-25 18:00:00,32,20.0
2025-12-25 18:00:00,36,46.67
2025-12-26 00:00:00,0,0.0
2025-12-26 00:00:00,15,0.0
2025-12-26 00:00:00,32,0.0
2025-12-26 00:00:00,36,13.33
