Time,Threshold,Probability
2025-05-25 12:00:00,Trace,0.0
2025-05-25 12:00:00,0.1,0.0
2025-05-25 12:00:00,0.3,0.0
2025-05-25 12:00:00,0.6,0.0
2025-05-25 12:00:00,0.9,0.0
2025-05-25 12:00:00,1.2,0.0
2025-05-25 18:00:00,Trace,0.0
2025-05-25 18:00:00,0.1,0.0
2025-05-25 18:00:00,0.3,0.0
2025-05-25 18:00:00,0.6,0.0
2025-05-25 18:00:00,0.9,0.0
2025-05-25 18:00:00,1.2,0.0
2025-05-26 00:00:00,Trace,0.0
2025-05-26 00:00:00,0.1,0.0
2025-05-26 00:00:00,0.3,0.0
2025-05-26 00:00:00,0.6,0.0
2025-05-26 00:00:00,0.9,0.0
2025-05-26 00:00:00,1.2,0.0
2025-05-26 06:00:00,Trace,0.0
2025-05-26 06:00:00,0.1,0.0
2025-05-26 06:00:00,0.3,0.0
2025-05-26 06:00:00,0.6,0.0
2025-05-26 06:00:00,0.9,0.0
2025-05-26 06:00:00,1.2,0.0
2025-05-26 12:00:00,Trace,0.0
2025-05-26 12:00:00,0.1,0.0
2025-05-26 12:00:00,0.3,0.0
2025-05-26 12:00:00,0.6,0.0
2025-05-26 12:00:00,0.9,0.0
2025-05-26 12:00:00,1.2,0.0
2025-05-26 18:00:00,Trace,0.0
2025-05-26 18:00:00,0.1,0.0
2025-05-26 18:00:00,0.3,0.0
2025-05-26 18:00:00,0.6,0.0
2025-05-26 18:00:00,0.9,0.0
2025-05-26 18:00:00,1.2,0.0
2025-05-27 00:00:00,Trace,0.0
2025-05-27 00:00:00,0.1,0.0
2025-05-27 00:00:00,0.3,0.0
2025-05-27 00:00:00,0.6,0.0
2025-05-27 00:00:00,0.9,0.0
2025-05-27 00:00:00,1.2,0.0
2025-05-27 06:00:00,Trace,0.0
2025-05-27 06:00:00,0.1,0.0
2025-05-27 06:00:00,0.3,0.0
2025-05-27 06:00:00,0.6,0.0
2025-05-27 06:00:00,0.9,0.0
2025-05-27 06:00:00,1.2,0.0
2025-05-27 12:00:00,Trace,0.0
2025-05-27 12:00:00,0.1,0.0
2025-05-27 12:00:00,0.3,0.0
2025-05-27 12:00:00,0.6,0.0
2025-05-27 12:00:00,0.9,0.0
2025-05-27 12:00:00,1.2,0.0
2025-05-27 18:00:00,Trace,0.0
2025-05-27 18:00:00,0.1,0.0
2025-05-27 18:00:00,0.3,0.0
2025-05-27 18:00:00,0.6,0.0
2025-05-27 18:00:00,0.9,0.0
2025-05-27 18:00:00,1.2,0.0
2025-05-28 00:00:00,Trace,0.0
2025-05-28 00:00:00,0.1,0.0
2025-05-28 00:00:00,0.3,0.0
2025-05-28 00:00:00,0.6,0.0
2025-05-28 00:00:00,0.9,0.0
2025-05-28 00:00:00,1.2,0.0
2025-05-28 06:00:00,Trace,0.0
2025-05-28 06:00:00,0.1,0.0
2025-05-28 06:00:00,0.3,0.0
2025-05-28 06:00:00,0.6,0.0
2025-05-28 06:00:00,0.9,0.0
2025-05-28 06:00:00,1.2,0.0
2025-05-28 12:00:00,Trace,0.0
2025-05-28 12:00:00,0.1,0.0
2025-05-28 12:00:00,0.3,0.0
2025-05-28 12:00:00,0.6,0.0
2025-05-28 12:00:00,0.9,0.0
2025-05-28 12:00:00,1.2,0.0
2025-05-28 18:00:00,Trace,0.0
2025-05-28 18:00:00,0.1,0.0
2025-05-28 18:00:00,0.3,0.0
2025-05-28 18:00:00,0.6,0.0
2025-05-28 18:00:00,0.9,0.0
2025-05-28 18:00:00,1.2,0.0
2025-05-29 00:00:00,Trace,0.0
2025-05-29 00:00:00,0.1,0.0
2025-05-29 00:00:00,0.3,0.0
2025-05-29 00:00:00,0.6,0.0
2025-05-29 00:00:00,0.9,0.0
2025-05-29 00:00:00,1.2,0.0
2025-05-29 06:00:00,Trace,0.0
2025-05-29 06:00:00,0.1,0.0
2025-05-29 06:00:00,0.3,0.0
2025-05-29 06:00:00,0.6,0.0
2025-05-29 06:00:00,0.9,0.0
2025-05-29 06:00:00,1.2,0.0
2025-05-29 12:00:00,Trace,0.0
2025-05-29 12:00:00,0.1,0.0
2025-05-29 12:00:00,0.3,0.0
2025-05-29 12:00:00,0.6,0.0
2025-05-29 12:00:00,0.9,0.0
2025-05-29 12:00:00,1.2,0.0
2025-05-29 18:00:00,Trace,0.0
2025-05-29 18:00:00,0.1,0.0
2025-05-29 18:00:00,0.3,0.0
2025-05-29 18:00:00,0.6,0.0
2025-05-29 18:00:00,0.9,0.0
2025-05-29 18:00:00,1.2,0.0
2025-05-30 00:00:00,Trace,0.0
2025-05-30 00:00:00,0.1,0.0
2025-05-30 00:00:00,0.3,0.0
2025-05-30 00:00:00,0.6,0.0
2025-05-30 00:00:00,0.9,0.0
2025-05-30 00:00:00,1.2,0.0
