Time,Threshold,Probability
2025-05-15 12:00:00,70,100.0
2025-05-15 12:00:00,80,100.0
2025-05-15 12:00:00,90,0.0
2025-05-15 12:00:00,95,0.0
2025-05-15 15:00:00,70,0.0
2025-05-15 15:00:00,80,0.0
2025-05-15 15:00:00,90,0.0
2025-05-15 15:00:00,95,0.0
2025-05-15 18:00:00,70,0.0
2025-05-15 18:00:00,80,0.0
2025-05-15 18:00:00,90,0.0
2025-05-15 18:00:00,95,0.0
2025-05-15 21:00:00,70,0.0
2025-05-15 21:00:00,80,0.0
2025-05-15 21:00:00,90,0.0
2025-05-15 21:00:00,95,0.0
2025-05-16 00:00:00,70,0.0
2025-05-16 00:00:00,80,0.0
2025-05-16 00:00:00,90,0.0
2025-05-16 00:00:00,95,0.0
2025-05-16 03:00:00,70,0.0
2025-05-16 03:00:00,80,0.0
2025-05-16 03:00:00,90,0.0
2025-05-16 03:00:00,95,0.0
2025-05-16 06:00:00,70,0.0
2025-05-16 06:00:00,80,0.0
2025-05-16 06:00:00,90,0.0
2025-05-16 06:00:00,95,0.0
2025-05-16 09:00:00,70,0.0
2025-05-16 09:00:00,80,0.0
2025-05-16 09:00:00,90,0.0
2025-05-16 09:00:00,95,0.0
2025-05-16 12:00:00,70,0.0
2025-05-16 12:00:00,80,0.0
2025-05-16 12:00:00,90,0.0
2025-05-16 12:00:00,95,0.0
2025-05-16 15:00:00,70,0.0
2025-05-16 15:00:00,80,0.0
2025-05-16 15:00:00,90,0.0
2025-05-16 15:00:00,95,0.0
2025-05-16 18:00:00,70,0.0
2025-05-16 18:00:00,80,0.0
2025-05-16 18:00:00,90,0.0
2025-05-16 18:00:00,95,0.0
2025-05-16 21:00:00,70,0.0
2025-05-16 21:00:00,80,0.0
2025-05-16 21:00:00,90,0.0
2025-05-16 21:00:00,95,0.0
2025-05-17 00:00:00,70,0.0
2025-05-17 00:00:00,80,0.0
2025-05-17 00:00:00,90,0.0
2025-05-17 00:00:00,95,0.0
2025-05-17 03:00:00,70,0.0
2025-05-17 03:00:00,80,0.0
2025-05-17 03:00:00,90,0.0
2025-05-17 03:00:00,95,0.0
2025-05-17 06:00:00,70,0.0
2025-05-17 06:00:00,80,0.0
2025-05-17 06:00:00,90,0.0
2025-05-17 06:00:00,95,0.0
2025-05-17 09:00:00,70,0.0
2025-05-17 09:00:00,80,0.0
2025-05-17 09:00:00,90,0.0
2025-05-17 09:00:00,95,0.0
2025-05-17 12:00:00,70,0.0
2025-05-17 12:00:00,80,0.0
2025-05-17 12:00:00,90,0.0
2025-05-17 12:00:00,95,0.0
2025-05-17 15:00:00,70,0.0
2025-05-17 15:00:00,80,0.0
2025-05-17 15:00:00,90,0.0
2025-05-17 15:00:00,95,0.0
2025-05-17 18:00:00,70,0.0
2025-05-17 18:00:00,80,0.0
2025-05-17 18:00:00,90,0.0
2025-05-17 18:00:00,95,0.0
2025-05-17 21:00:00,70,0.0
2025-05-17 21:00:00,80,0.0
2025-05-17 21:00:00,90,0.0
2025-05-17 21:00:00,95,0.0
2025-05-18 00:00:00,70,0.0
2025-05-18 00:00:00,80,0.0
2025-05-18 00:00:00,90,0.0
2025-05-18 00:00:00,95,0.0
2025-05-18 03:00:00,70,0.0
2025-05-18 03:00:00,80,0.0
2025-05-18 03:00:00,90,0.0
2025-05-18 03:00:00,95,0.0
2025-05-18 06:00:00,70,100.0
2025-05-18 06:00:00,80,0.0
2025-05-18 06:00:00,90,0.0
2025-05-18 06:00:00,95,0.0
2025-05-18 09:00:00,70,100.0
2025-05-18 09:00:00,80,100.0
2025-05-18 09:00:00,90,0.0
2025-05-18 09:00:00,95,0.0
2025-05-18 12:00:00,70,100.0
2025-05-18 12:00:00,80,100.0
2025-05-18 12:00:00,90,0.0
2025-05-18 12:00:00,95,0.0
