Time,Threshold,Probability
2026-03-28 00:00:00,0.25,0.0
2026-03-28 00:00:00,0.5,0.0
2026-03-28 00:00:00,1,0.0
2026-03-28 00:00:00,2,0.0
2026-03-28 00:00:00,3,0.0
2026-03-28 06:00:00,0.1,3.33
2026-03-28 06:00:00,0.25,0.0
2026-03-28 06:00:00,0.5,0.0
2026-03-28 06:00:00,1,0.0
2026-03-28 06:00:00,2,0.0
2026-03-28 06:00:00,3,0.0
2026-03-28 12:00:00,0.1,3.33
2026-03-28 12:00:00,0.25,0.0
2026-03-28 12:00:00,0.5,0.0
2026-03-28 12:00:00,1,0.0
2026-03-28 12:00:00,2,0.0
2026-03-28 12:00:00,3,0.0
2026-03-28 18:00:00,0.1,3.33
2026-03-28 18:00:00,0.25,0.0
2026-03-28 18:00:00,0.5,0.0
2026-03-28 18:00:00,1,0.0
2026-03-28 18:00:00,2,0.0
2026-03-28 18:00:00,3,0.0
2026-03-29 00:00:00,0.1,10.0
2026-03-29 00:00:00,0.25,10.0
2026-03-29 00:00:00,0.5,0.0
2026-03-29 00:00:00,1,0.0
2026-03-29 00:00:00,2,0.0
2026-03-29 00:00:00,3,0.0
2026-03-29 06:00:00,0.1,10.0
2026-03-29 06:00:00,0.25,10.0
2026-03-29 06:00:00,0.5,0.0
2026-03-29 06:00:00,1,0.0
2026-03-29 06:00:00,2,0.0
2026-03-29 06:00:00,3,0.0
2026-03-29 12:00:00,0.1,6.67
2026-03-29 12:00:00,0.25,6.67
2026-03-29 12:00:00,0.5,0.0
2026-03-29 12:00:00,1,0.0
2026-03-29 12:00:00,2,0.0
2026-03-29 12:00:00,3,0.0
2026-03-29 18:00:00,0.1,10.0
2026-03-29 18:00:00,0.25,3.33
2026-03-29 18:00:00,0.5,0.0
2026-03-29 18:00:00,1,0.0
2026-03-29 18:00:00,2,0.0
2026-03-29 18:00:00,3,0.0
2026-03-30 00:00:00,0.1,6.67
2026-03-30 00:00:00,0.25,3.33
2026-03-30 00:00:00,0.5,0.0
2026-03-30 00:00:00,1,0.0
2026-03-30 00:00:00,2,0.0
2026-03-30 00:00:00,3,0.0
2026-03-30 06:00:00,0.1,3.33
2026-03-30 06:00:00,0.25,3.33
2026-03-30 06:00:00,0.5,0.0
2026-03-30 06:00:00,1,0.0
2026-03-30 06:00:00,2,0.0
2026-03-30 06:00:00,3,0.0
2026-03-30 12:00:00,0.1,6.67
2026-03-30 12:00:00,0.25,3.33
2026-03-30 12:00:00,0.5,0.0
2026-03-30 12:00:00,1,0.0
2026-03-30 12:00:00,2,0.0
2026-03-30 12:00:00,3,0.0
2026-03-30 18:00:00,0.1,10.0
2026-03-30 18:00:00,0.25,6.67
2026-03-30 18:00:00,0.5,0.0
2026-03-30 18:00:00,1,0.0
2026-03-30 18:00:00,2,0.0
2026-03-30 18:00:00,3,0.0
2026-03-31 00:00:00,0.1,6.67
2026-03-31 00:00:00,0.25,3.33
2026-03-31 00:00:00,0.5,0.0
2026-03-31 00:00:00,1,0.0
2026-03-31 00:00:00,2,0.0
2026-03-31 00:00:00,3,0.0
2026-03-31 06:00:00,0.1,0.0
2026-03-31 06:00:00,0.25,0.0
2026-03-31 06:00:00,0.5,0.0
2026-03-31 06:00:00,1,0.0
2026-03-31 06:00:00,2,0.0
2026-03-31 06:00:00,3,0.0
2026-03-31 12:00:00,0.1,6.67
2026-03-31 12:00:00,0.25,6.67
2026-03-31 12:00:00,0.5,3.33
2026-03-31 12:00:00,1,0.0
2026-03-31 12:00:00,2,0.0
2026-03-31 12:00:00,3,0.0
2026-03-31 18:00:00,0.1,6.67
2026-03-31 18:00:00,0.25,3.33
2026-03-31 18:00:00,0.5,3.33
2026-03-31 18:00:00,1,0.0
2026-03-31 18:00:00,2,0.0
2026-03-31 18:00:00,3,0.0
2026-04-01 00:00:00,0.1,6.67
2026-04-01 00:00:00,0.25,3.33
2026-04-01 00:00:00,0.5,0.0
2026-04-01 00:00:00,1,0.0
2026-04-01 00:00:00,2,0.0
2026-04-01 00:00:00,3,0.0
2026-04-01 06:00:00,0.1,3.33
2026-04-01 06:00:00,0.25,0.0
2026-04-01 06:00:00,0.5,0.0
2026-04-01 06:00:00,1,0.0
2026-04-01 06:00:00,2,0.0
2026-04-01 06:00:00,3,0.0
2026-04-01 12:00:00,0.1,0.0
2026-04-01 12:00:00,0.25,0.0
2026-04-01 12:00:00,0.5,0.0
2026-04-01 12:00:00,1,0.0
2026-04-01 12:00:00,2,0.0
2026-04-01 12:00:00,3,0.0
2026-04-01 18:00:00,0.1,0.0
2026-04-01 18:00:00,0.25,0.0
2026-04-01 18:00:00,0.5,0.0
2026-04-01 18:00:00,1,0.0
2026-04-01 18:00:00,2,0.0
2026-04-01 18:00:00,3,0.0
2026-04-02 00:00:00,0.1,3.33
2026-04-02 00:00:00,0.25,0.0
2026-04-02 00:00:00,0.5,0.0
2026-04-02 00:00:00,1,0.0
2026-04-02 00:00:00,2,0.0
2026-04-02 00:00:00,3,0.0
2026-04-02 06:00:00,0.1,3.33
2026-04-02 06:00:00,0.25,0.0
2026-04-02 06:00:00,0.5,0.0
2026-04-02 06:00:00,1,0.0
2026-04-02 06:00:00,2,0.0
2026-04-02 06:00:00,3,0.0
2026-04-02 12:00:00,0.1,3.33
2026-04-02 12:00:00,0.25,3.33
2026-04-02 12:00:00,0.5,0.0
2026-04-02 12:00:00,1,0.0
2026-04-02 12:00:00,2,0.0
2026-04-02 12:00:00,3,0.0
2026-04-02 18:00:00,0.1,6.67
2026-04-02 18:00:00,0.25,3.33
2026-04-02 18:00:00,0.5,0.0
2026-04-02 18:00:00,1,0.0
2026-04-02 18:00:00,2,0.0
2026-04-02 18:00:00,3,0.0
2026-04-03 00:00:00,0.1,3.33
2026-04-03 00:00:00,0.25,0.0
2026-04-03 00:00:00,0.5,0.0
2026-04-03 00:00:00,1,0.0
2026-04-03 00:00:00,2,0.0
2026-04-03 00:00:00,3,0.0
2026-04-03 06:00:00,0.1,10.0
2026-04-03 06:00:00,0.25,6.67
2026-04-03 06:00:00,0.5,6.67
2026-04-03 06:00:00,1,0.0
2026-04-03 06:00:00,2,0.0
2026-04-03 06:00:00,3,0.0
2026-04-03 12:00:00,0.1,10.0
2026-04-03 12:00:00,0.25,3.33
2026-04-03 12:00:00,0.5,3.33
2026-04-03 12:00:00,1,3.33
2026-04-03 12:00:00,2,0.0
2026-04-03 12:00:00,3,0.0
2026-04-03 18:00:00,0.1,3.33
2026-04-03 18:00:00,0.25,3.33
2026-04-03 18:00:00,0.5,3.33
2026-04-03 18:00:00,1,0.0
2026-04-03 18:00:00,2,0.0
2026-04-03 18:00:00,3,0.0
2026-04-04 00:00:00,0.1,10.0
2026-04-04 00:00:00,0.25,6.67
2026-04-04 00:00:00,0.5,6.67
2026-04-04 00:00:00,1,0.0
2026-04-04 00:00:00,2,0.0
2026-04-04 00:00:00,3,0.0
2026-04-04 06:00:00,0.1,20.0
2026-04-04 06:00:00,0.25,10.0
2026-04-04 06:00:00,0.5,0.0
2026-04-04 06:00:00,1,0.0
2026-04-04 06:00:00,2,0.0
