Time,Threshold,Probability
2025-05-26 18:00:00,0.25,0.0
2025-05-26 18:00:00,0.5,0.0
2025-05-26 18:00:00,1,0.0
2025-05-26 18:00:00,2,0.0
2025-05-26 18:00:00,3,0.0
2025-05-27 00:00:00,0.1,13.33
2025-05-27 00:00:00,0.25,10.0
2025-05-27 00:00:00,0.5,6.67
2025-05-27 00:00:00,1,0.0
2025-05-27 00:00:00,2,0.0
2025-05-27 00:00:00,3,0.0
2025-05-27 06:00:00,0.1,10.0
2025-05-27 06:00:00,0.25,0.0
2025-05-27 06:00:00,0.5,0.0
2025-05-27 06:00:00,1,0.0
2025-05-27 06:00:00,2,0.0
2025-05-27 06:00:00,3,0.0
2025-05-27 12:00:00,0.1,6.67
2025-05-27 12:00:00,0.25,6.67
2025-05-27 12:00:00,0.5,0.0
2025-05-27 12:00:00,1,0.0
2025-05-27 12:00:00,2,0.0
2025-05-27 12:00:00,3,0.0
2025-05-27 18:00:00,0.1,3.33
2025-05-27 18:00:00,0.25,3.33
2025-05-27 18:00:00,0.5,0.0
2025-05-27 18:00:00,1,0.0
2025-05-27 18:00:00,2,0.0
2025-05-27 18:00:00,3,0.0
2025-05-28 00:00:00,0.1,3.33
2025-05-28 00:00:00,0.25,0.0
2025-05-28 00:00:00,0.5,0.0
2025-05-28 00:00:00,1,0.0
2025-05-28 00:00:00,2,0.0
2025-05-28 00:00:00,3,0.0
2025-05-28 06:00:00,0.1,6.67
2025-05-28 06:00:00,0.25,3.33
2025-05-28 06:00:00,0.5,3.33
2025-05-28 06:00:00,1,3.33
2025-05-28 06:00:00,2,0.0
2025-05-28 06:00:00,3,0.0
2025-05-28 12:00:00,0.1,10.0
2025-05-28 12:00:00,0.25,0.0
2025-05-28 12:00:00,0.5,0.0
2025-05-28 12:00:00,1,0.0
2025-05-28 12:00:00,2,0.0
2025-05-28 12:00:00,3,0.0
2025-05-28 18:00:00,0.1,6.67
2025-05-28 18:00:00,0.25,3.33
2025-05-28 18:00:00,0.5,0.0
2025-05-28 18:00:00,1,0.0
2025-05-28 18:00:00,2,0.0
2025-05-28 18:00:00,3,0.0
2025-05-29 00:00:00,0.1,3.33
2025-05-29 00:00:00,0.25,3.33
2025-05-29 00:00:00,0.5,0.0
2025-05-29 00:00:00,1,0.0
2025-05-29 00:00:00,2,0.0
2025-05-29 00:00:00,3,0.0
2025-05-29 06:00:00,0.1,6.67
2025-05-29 06:00:00,0.25,3.33
2025-05-29 06:00:00,0.5,0.0
2025-05-29 06:00:00,1,0.0
2025-05-29 06:00:00,2,0.0
2025-05-29 06:00:00,3,0.0
2025-05-29 12:00:00,0.1,10.0
2025-05-29 12:00:00,0.25,3.33
2025-05-29 12:00:00,0.5,0.0
2025-05-29 12:00:00,1,0.0
2025-05-29 12:00:00,2,0.0
2025-05-29 12:00:00,3,0.0
2025-05-29 18:00:00,0.1,10.0
2025-05-29 18:00:00,0.25,3.33
2025-05-29 18:00:00,0.5,0.0
2025-05-29 18:00:00,1,0.0
2025-05-29 18:00:00,2,0.0
2025-05-29 18:00:00,3,0.0
2025-05-30 00:00:00,0.1,16.67
2025-05-30 00:00:00,0.25,3.33
2025-05-30 00:00:00,0.5,0.0
2025-05-30 00:00:00,1,0.0
2025-05-30 00:00:00,2,0.0
2025-05-30 00:00:00,3,0.0
